Community,Category,Event Count,Year,Month
SOUTH AIRWAYS,Disorder,12,2022,10
SOUTH AIRWAYS,Disorder,14,2022,11
SOUTH AIRWAYS,Disorder,13,2022,12
SOUTH AIRWAYS,Disorder,12,2023,1
SOUTH AIRWAYS,Disorder,11,2023,2
SOUTH AIRWAYS,Disorder,9,2023,3
SOUTH AIRWAYS,Disorder,13,2023,4
SOUTH AIRWAYS,Disorder,13,2023,5
SOUTH AIRWAYS,Disorder,10,2023,6
SOUTH AIRWAYS,Disorder,19,2023,7
SOUTH AIRWAYS,Disorder,25,2023,8
SOUTH AIRWAYS,Disorder,11,2023,9
SOUTH AIRWAYS,Disorder,8,2023,10
SOUTH AIRWAYS,Disorder,23,2023,11
SOUTH AIRWAYS,Disorder,5,2023,12
SOUTH AIRWAYS,Disorder,13,2024,1
SOUTH AIRWAYS,Disorder,10,2024,2
SOUTH AIRWAYS,Disorder,7,2024,3
SOUTH AIRWAYS,Disorder,15,2024,4
SOUTH AIRWAYS,Disorder,13,2024,5
SOUTH CALGARY,Disorder,29,2018,1
SOUTH CALGARY,Disorder,29,2018,2
SOUTH CALGARY,Disorder,32,2018,3
SOUTH CALGARY,Disorder,41,2018,4
SOUTH CALGARY,Disorder,24,2018,5
SOUTH CALGARY,Disorder,37,2018,6
SOUTH CALGARY,Disorder,44,2018,7
SOUTH CALGARY,Disorder,38,2018,8
SOUTH CALGARY,Disorder,33,2018,9
SOUTH CALGARY,Disorder,40,2018,10
SOUTH CALGARY,Disorder,24,2018,11
SOUTH CALGARY,Disorder,30,2018,12
SOUTH CALGARY,Disorder,32,2019,1
SOUTH CALGARY,Disorder,24,2019,2
SOUTH CALGARY,Disorder,36,2019,3
SOUTH CALGARY,Disorder,30,2019,4
SOUTH CALGARY,Disorder,38,2019,5
SOUTH CALGARY,Disorder,37,2019,6
SOUTH CALGARY,Disorder,43,2019,7
SOUTH CALGARY,Disorder,34,2019,8
SOUTH CALGARY,Disorder,33,2019,9
SOUTH CALGARY,Disorder,38,2019,10
SOUTH CALGARY,Disorder,34,2019,11
SOUTH CALGARY,Disorder,24,2019,12
SOUTH CALGARY,Disorder,33,2020,1
SOUTH CALGARY,Disorder,20,2020,2
SOUTH CALGARY,Disorder,27,2020,3
SOUTH CALGARY,Disorder,53,2020,4
SOUTH CALGARY,Disorder,61,2020,5
SOUTH CALGARY,Disorder,47,2020,6
SOUTH CALGARY,Disorder,41,2020,7
SOUTH CALGARY,Disorder,39,2020,8
SOUTH CALGARY,Disorder,30,2020,9
SOUTH CALGARY,Disorder,29,2020,10
SOUTH CALGARY,Disorder,33,2020,11
SOUTH CALGARY,Disorder,40,2020,12
SOUTH CALGARY,Disorder,34,2021,1
SOUTH CALGARY,Disorder,26,2021,2
SOUTH CALGARY,Disorder,28,2021,3
SOUTH CALGARY,Disorder,33,2021,4
SOUTH CALGARY,Disorder,45,2021,5
SOUTH CALGARY,Disorder,44,2021,6
SOUTH CALGARY,Disorder,43,2021,7
SOUTH CALGARY,Disorder,55,2021,8
SOUTH CALGARY,Disorder,52,2021,9
SOUTH CALGARY,Disorder,31,2021,10
SOUTH CALGARY,Disorder,41,2021,11
SOUTH CALGARY,Disorder,26,2021,12
SOUTH CALGARY,Disorder,39,2022,1
SOUTH CALGARY,Disorder,47,2022,2
SOUTH CALGARY,Disorder,36,2022,3
SOUTH CALGARY,Disorder,28,2022,4
SOUTH CALGARY,Disorder,38,2022,5
SOUTH CALGARY,Disorder,28,2022,6
SOUTH CALGARY,Disorder,53,2022,7
SOUTH CALGARY,Disorder,34,2022,8
SOUTH CALGARY,Disorder,46,2022,9
SOUTH CALGARY,Disorder,33,2022,10
SOUTH CALGARY,Disorder,35,2022,11
SOUTH CALGARY,Disorder,40,2022,12
SOUTH CALGARY,Disorder,34,2023,1
SOUTH CALGARY,Disorder,38,2023,2
SOUTH CALGARY,Disorder,52,2023,3
SOUTH CALGARY,Disorder,43,2023,4
SOUTH CALGARY,Disorder,43,2023,5
SOUTH CALGARY,Disorder,42,2023,6
SOUTH CALGARY,Disorder,35,2023,7
SOUTH CALGARY,Disorder,41,2023,8
SOUTH CALGARY,Disorder,19,2023,9
SOUTH CALGARY,Disorder,27,2023,10
SOUTH CALGARY,Disorder,25,2023,11
SOUTH CALGARY,Disorder,29,2023,12
SOUTH CALGARY,Disorder,20,2024,1
SOUTH CALGARY,Disorder,14,2024,2
SOUTH CALGARY,Disorder,21,2024,3
SOUTH CALGARY,Disorder,17,2024,4
SOUTH CALGARY,Disorder,35,2024,5
SOUTH FOOTHILLS,Disorder,5,2018,1
SOUTH FOOTHILLS,Disorder,2,2018,2
SOUTH FOOTHILLS,Disorder,2,2018,3
SOUTH FOOTHILLS,Disorder,7,2018,4
SOUTH FOOTHILLS,Disorder,3,2018,5
SOUTH FOOTHILLS,Disorder,8,2018,6
SOUTH FOOTHILLS,Disorder,6,2018,7
SOUTH FOOTHILLS,Disorder,5,2018,8
SOUTH FOOTHILLS,Disorder,2,2018,9
SOUTH FOOTHILLS,Disorder,3,2018,10
SOUTH FOOTHILLS,Disorder,7,2018,11
SOUTH FOOTHILLS,Disorder,2,2018,12
SOUTH FOOTHILLS,Disorder,4,2019,1
SOUTH FOOTHILLS,Disorder,1,2019,2
SOUTH FOOTHILLS,Disorder,2,2019,4
SOUTH FOOTHILLS,Disorder,3,2019,5
SOUTH FOOTHILLS,Disorder,5,2019,6
SOUTH FOOTHILLS,Disorder,1,2019,7
SOUTH FOOTHILLS,Disorder,3,2019,8
SOUTH FOOTHILLS,Disorder,1,2019,9
SOUTH FOOTHILLS,Disorder,3,2019,10
SOUTH FOOTHILLS,Disorder,1,2019,11
SOUTH FOOTHILLS,Disorder,5,2019,12
SOUTH FOOTHILLS,Disorder,4,2020,1
SOUTH FOOTHILLS,Disorder,2,2020,2
SOUTH FOOTHILLS,Disorder,3,2020,3
SOUTH FOOTHILLS,Disorder,1,2020,4
SOUTH FOOTHILLS,Disorder,1,2020,5
SOUTH FOOTHILLS,Disorder,2,2020,6
SOUTH FOOTHILLS,Disorder,4,2020,7
SOUTH FOOTHILLS,Disorder,1,2020,8
SOUTH FOOTHILLS,Disorder,2,2020,9
SOUTH FOOTHILLS,Disorder,4,2020,10
SOUTH FOOTHILLS,Disorder,2,2020,11
SOUTH FOOTHILLS,Disorder,5,2020,12
SOUTH FOOTHILLS,Disorder,2,2021,1
SOUTH FOOTHILLS,Disorder,3,2021,2
SOUTH FOOTHILLS,Disorder,2,2021,3
SOUTH FOOTHILLS,Disorder,1,2021,4
SOUTH FOOTHILLS,Disorder,2,2021,5
SOUTH FOOTHILLS,Disorder,4,2021,6
SOUTH FOOTHILLS,Disorder,2,2021,7
SOUTH FOOTHILLS,Disorder,1,2021,8
SOUTH FOOTHILLS,Disorder,3,2021,9
SOUTH FOOTHILLS,Disorder,7,2021,10
SOUTH FOOTHILLS,Disorder,2,2021,11
SOUTH FOOTHILLS,Disorder,2,2021,12
SOUTH FOOTHILLS,Disorder,2,2022,2
SOUTH FOOTHILLS,Disorder,2,2022,3
SOUTH FOOTHILLS,Disorder,3,2022,4
SOUTH FOOTHILLS,Disorder,3,2022,5
SOUTH FOOTHILLS,Disorder,1,2022,6
SOUTH FOOTHILLS,Disorder,3,2022,7
SOUTH FOOTHILLS,Disorder,9,2022,8
SOUTH FOOTHILLS,Disorder,5,2022,9
SOUTH FOOTHILLS,Disorder,7,2022,10
SOUTH FOOTHILLS,Disorder,6,2022,11
SOUTH FOOTHILLS,Disorder,4,2022,12
SOUTH FOOTHILLS,Disorder,4,2023,1
SOUTH FOOTHILLS,Disorder,3,2023,2
SOUTH FOOTHILLS,Disorder,5,2023,3
SOUTH FOOTHILLS,Disorder,3,2023,4
SOUTH FOOTHILLS,Disorder,2,2023,5
SOUTH FOOTHILLS,Disorder,2,2023,6
SOUTH FOOTHILLS,Disorder,3,2023,7
SOUTH FOOTHILLS,Disorder,5,2023,8
SOUTH FOOTHILLS,Disorder,3,2023,9
SOUTH FOOTHILLS,Disorder,4,2023,10
SOUTH FOOTHILLS,Disorder,3,2023,11
SOUTH FOOTHILLS,Disorder,3,2023,12
SOUTH FOOTHILLS,Disorder,7,2024,1
SOUTH FOOTHILLS,Disorder,4,2024,2
SOUTH FOOTHILLS,Disorder,2,2024,3
SOUTH FOOTHILLS,Disorder,2,2024,4
SOUTH FOOTHILLS,Disorder,2,2024,5
SOUTHVIEW,Disorder,41,2018,1
SOUTHVIEW,Disorder,24,2018,2
SOUTHVIEW,Disorder,32,2018,3
SOUTHVIEW,Disorder,45,2018,4
SOUTHVIEW,Disorder,41,2018,5
SOUTHVIEW,Disorder,48,2018,6
SOUTHVIEW,Disorder,45,2018,7
SOUTHVIEW,Disorder,50,2018,8
SOUTHVIEW,Disorder,37,2018,9
SOUTHVIEW,Disorder,52,2018,10
SOUTHVIEW,Disorder,35,2018,11
SOUTHVIEW,Disorder,40,2018,12
SOUTHVIEW,Disorder,48,2019,1
SOUTHVIEW,Disorder,40,2019,2
SOUTHVIEW,Disorder,42,2019,3
SOUTHVIEW,Disorder,73,2019,4
SOUTHVIEW,Disorder,41,2019,5
SOUTHVIEW,Disorder,62,2019,6
SOUTHVIEW,Disorder,64,2019,7
SOUTHVIEW,Disorder,70,2019,8
SOUTHVIEW,Disorder,60,2019,9
SOUTHVIEW,Disorder,52,2019,10
SOUTHVIEW,Disorder,40,2019,11
SOUTHVIEW,Disorder,26,2019,12
SOUTHVIEW,Disorder,30,2020,1
SOUTHVIEW,Disorder,26,2020,2
SOUTHVIEW,Disorder,27,2020,3
SOUTHVIEW,Disorder,50,2020,4
SOUTHVIEW,Disorder,51,2020,5
SOUTHVIEW,Disorder,61,2020,6
SOUTHVIEW,Disorder,42,2020,7
SOUTHVIEW,Disorder,62,2020,8
SOUTHVIEW,Disorder,57,2020,9
SOUTHVIEW,Disorder,41,2020,10
SOUTHVIEW,Disorder,45,2020,11
SOUTHVIEW,Disorder,36,2020,12
SOUTHVIEW,Disorder,30,2021,1
SOUTHVIEW,Disorder,25,2021,2
SOUTHVIEW,Disorder,24,2021,3
SOUTHVIEW,Disorder,52,2021,4
SOUTHVIEW,Disorder,51,2021,5
SOUTHVIEW,Disorder,42,2021,6
SOUTHVIEW,Disorder,66,2021,7
SOUTHVIEW,Disorder,55,2021,8
SOUTHVIEW,Disorder,41,2021,9
SOUTHVIEW,Disorder,37,2021,10
SOUTHVIEW,Disorder,29,2021,11
SOUTHVIEW,Disorder,18,2021,12
SOUTHVIEW,Disorder,26,2022,1
SOUTHVIEW,Disorder,20,2022,2
SOUTHVIEW,Disorder,29,2022,3
SOUTHVIEW,Disorder,26,2022,4
SOUTHVIEW,Disorder,43,2022,5
SOUTHVIEW,Disorder,48,2022,6
SOUTHVIEW,Disorder,46,2022,7
SOUTHVIEW,Disorder,79,2022,8
SOUTHVIEW,Disorder,47,2022,9
SOUTHVIEW,Disorder,25,2022,10
SOUTHVIEW,Disorder,20,2022,11
SOUTHVIEW,Disorder,20,2022,12
SOUTHVIEW,Disorder,27,2023,1
SOUTHVIEW,Disorder,23,2023,2
SOUTHVIEW,Disorder,29,2023,3
SOUTHVIEW,Disorder,45,2023,4
SOUTHVIEW,Disorder,57,2023,5
SOUTHVIEW,Disorder,54,2023,6
SOUTHVIEW,Disorder,35,2023,7
SOUTHVIEW,Disorder,52,2023,8
SOUTHVIEW,Disorder,37,2023,9
SOUTHVIEW,Disorder,18,2023,10
SOUTHVIEW,Disorder,20,2023,11
SOUTHVIEW,Disorder,18,2023,12
SOUTHVIEW,Disorder,34,2024,1
SOUTHVIEW,Disorder,13,2024,2
SOUTHVIEW,Disorder,23,2024,3
SOUTHVIEW,Disorder,25,2024,4
SOUTHVIEW,Disorder,49,2024,5
SOUTHWOOD,Disorder,68,2018,1
SOUTHWOOD,Disorder,58,2018,2
SOUTHWOOD,Disorder,71,2018,3
SOUTHWOOD,Disorder,65,2018,4
SOUTHWOOD,Disorder,61,2018,5
SOUTHWOOD,Disorder,42,2018,6
SOUTHWOOD,Disorder,67,2018,7
SOUTHWOOD,Disorder,52,2018,8
SOUTHWOOD,Disorder,40,2018,9
SOUTHWOOD,Disorder,38,2018,10
SOUTHWOOD,Disorder,41,2018,11
SOUTHWOOD,Disorder,41,2018,12
SOUTHWOOD,Disorder,59,2019,1
SOUTHWOOD,Disorder,33,2019,2
SOUTHWOOD,Disorder,60,2019,3
SOUTHWOOD,Disorder,75,2019,4
SOUTHWOOD,Disorder,51,2019,5
SOUTHWOOD,Disorder,68,2019,6
SOUTHWOOD,Disorder,60,2019,7
SOUTHWOOD,Disorder,66,2019,8
SOUTHWOOD,Disorder,49,2019,9
SOUTHWOOD,Disorder,50,2019,10
SOUTHWOOD,Disorder,45,2019,11
SOUTHWOOD,Disorder,45,2019,12
SOUTHWOOD,Disorder,48,2020,1
SOUTHWOOD,Disorder,58,2020,2
SOUTHWOOD,Disorder,64,2020,3
SOUTHWOOD,Disorder,55,2020,4
SOUTHWOOD,Disorder,59,2020,5
SOUTHWOOD,Disorder,50,2020,6
SOUTHWOOD,Disorder,65,2020,7
SOUTHWOOD,Disorder,48,2020,8
SOUTHWOOD,Disorder,41,2020,9
SOUTHWOOD,Disorder,42,2020,10
SOUTHWOOD,Disorder,55,2020,11
SOUTHWOOD,Disorder,50,2020,12
SOUTHWOOD,Disorder,59,2021,1
SOUTHWOOD,Disorder,39,2021,2
SOUTHWOOD,Disorder,60,2021,3
SOUTHWOOD,Disorder,60,2021,4
SOUTHWOOD,Disorder,45,2021,5
SOUTHWOOD,Disorder,77,2021,6
SOUTHWOOD,Disorder,69,2021,7
SOUTHWOOD,Disorder,53,2021,8
SOUTHWOOD,Disorder,66,2021,9
SOUTHWOOD,Disorder,51,2021,10
SOUTHWOOD,Disorder,54,2021,11
SOUTHWOOD,Disorder,79,2021,12
SOUTHWOOD,Disorder,59,2022,1
SOUTHWOOD,Disorder,45,2022,2
SOUTHWOOD,Disorder,54,2022,3
SOUTHWOOD,Disorder,59,2022,4
SOUTHWOOD,Disorder,68,2022,5
SOUTHWOOD,Disorder,76,2022,6
SOUTHWOOD,Disorder,69,2022,7
SOUTHWOOD,Disorder,64,2022,8
SOUTHWOOD,Disorder,53,2022,9
SOUTHWOOD,Disorder,67,2022,10
SOUTHWOOD,Disorder,50,2022,11
SOUTHWOOD,Disorder,49,2022,12
SOUTHWOOD,Disorder,67,2023,1
SOUTHWOOD,Disorder,44,2023,2
SOUTHWOOD,Disorder,56,2023,3
SOUTHWOOD,Disorder,67,2023,4
SOUTHWOOD,Disorder,53,2023,5
SOUTHWOOD,Disorder,58,2023,6
SOUTHWOOD,Disorder,77,2023,7
SOUTHWOOD,Disorder,45,2023,8
SOUTHWOOD,Disorder,53,2023,9
SOUTHWOOD,Disorder,38,2023,10
SOUTHWOOD,Disorder,45,2023,11
SOUTHWOOD,Disorder,37,2023,12
SOUTHWOOD,Disorder,33,2024,1
SOUTHWOOD,Disorder,35,2024,2
SOUTHWOOD,Disorder,60,2024,3
SOUTHWOOD,Disorder,47,2024,4
SOUTHWOOD,Disorder,50,2024,5
SPRINGBANK HILL,Disorder,13,2018,1
SPRINGBANK HILL,Disorder,16,2018,2
SPRINGBANK HILL,Disorder,15,2018,3
SPRINGBANK HILL,Disorder,16,2018,4
SPRINGBANK HILL,Disorder,18,2018,5
SPRINGBANK HILL,Disorder,30,2018,6
SPRINGBANK HILL,Disorder,15,2018,7
SPRINGBANK HILL,Disorder,15,2018,8
SPRINGBANK HILL,Disorder,24,2018,9
SPRINGBANK HILL,Disorder,20,2018,10
SPRINGBANK HILL,Disorder,12,2018,11
SPRINGBANK HILL,Disorder,20,2018,12
SPRINGBANK HILL,Disorder,6,2019,1
SPRINGBANK HILL,Disorder,8,2019,2
SPRINGBANK HILL,Disorder,14,2019,3
SPRINGBANK HILL,Disorder,18,2019,4
SPRINGBANK HILL,Disorder,16,2019,5
SPRINGBANK HILL,Disorder,21,2019,6
SPRINGBANK HILL,Disorder,26,2019,7
SPRINGBANK HILL,Disorder,16,2019,8
SPRINGBANK HILL,Disorder,18,2019,9
SPRINGBANK HILL,Disorder,11,2019,10
SPRINGBANK HILL,Disorder,10,2019,11
SPRINGBANK HILL,Disorder,19,2019,12
SPRINGBANK HILL,Disorder,11,2020,1
SPRINGBANK HILL,Disorder,14,2020,2
SPRINGBANK HILL,Disorder,11,2020,3
SPRINGBANK HILL,Disorder,8,2020,4
SPRINGBANK HILL,Disorder,26,2020,5
SPRINGBANK HILL,Disorder,18,2020,6
SPRINGBANK HILL,Disorder,18,2020,7
SPRINGBANK HILL,Disorder,13,2020,8
SPRINGBANK HILL,Disorder,15,2020,9
SPRINGBANK HILL,Disorder,13,2020,10
SPRINGBANK HILL,Disorder,9,2020,11
SPRINGBANK HILL,Disorder,7,2020,12
SPRINGBANK HILL,Disorder,10,2021,1
SPRINGBANK HILL,Disorder,9,2021,2
SPRINGBANK HILL,Disorder,23,2021,3
SPRINGBANK HILL,Disorder,14,2021,4
SPRINGBANK HILL,Disorder,12,2021,5
SPRINGBANK HILL,Disorder,17,2021,6
SPRINGBANK HILL,Disorder,12,2021,7
SPRINGBANK HILL,Disorder,15,2021,8
SPRINGBANK HILL,Disorder,13,2021,9
SPRINGBANK HILL,Disorder,5,2021,10
SPRINGBANK HILL,Disorder,10,2021,11
SPRINGBANK HILL,Disorder,9,2021,12
SPRINGBANK HILL,Disorder,14,2022,1
SPRINGBANK HILL,Disorder,10,2022,2
SPRINGBANK HILL,Disorder,15,2022,3
SPRINGBANK HILL,Disorder,13,2022,4
SPRINGBANK HILL,Disorder,22,2022,5
SPRINGBANK HILL,Disorder,16,2022,6
SPRINGBANK HILL,Disorder,9,2022,7
SPRINGBANK HILL,Disorder,22,2022,8
SPRINGBANK HILL,Disorder,9,2022,9
SPRINGBANK HILL,Disorder,13,2022,10
SPRINGBANK HILL,Disorder,8,2022,11
SPRINGBANK HILL,Disorder,9,2022,12
SPRINGBANK HILL,Disorder,12,2023,1
SPRINGBANK HILL,Disorder,9,2023,2
SPRINGBANK HILL,Disorder,12,2023,3
SPRINGBANK HILL,Disorder,17,2023,4
SPRINGBANK HILL,Disorder,13,2023,5
SPRINGBANK HILL,Disorder,18,2023,6
SPRINGBANK HILL,Disorder,15,2023,7
SPRINGBANK HILL,Disorder,16,2023,8
SPRINGBANK HILL,Disorder,8,2023,9
SPRINGBANK HILL,Disorder,21,2023,10
SPRINGBANK HILL,Disorder,14,2023,11
SPRINGBANK HILL,Disorder,13,2023,12
SPRINGBANK HILL,Disorder,10,2024,1
SPRINGBANK HILL,Disorder,15,2024,2
SPRINGBANK HILL,Disorder,8,2024,3
SPRINGBANK HILL,Disorder,11,2024,4
SPRINGBANK HILL,Disorder,12,2024,5
SPRUCE CLIFF,Disorder,21,2018,1
SPRUCE CLIFF,Disorder,19,2018,2
SPRUCE CLIFF,Disorder,16,2018,3
SPRUCE CLIFF,Disorder,14,2018,4
SPRUCE CLIFF,Disorder,29,2018,5
SPRUCE CLIFF,Disorder,21,2018,6
SPRUCE CLIFF,Disorder,21,2018,7
SPRUCE CLIFF,Disorder,13,2018,8
SPRUCE CLIFF,Disorder,8,2018,9
SPRUCE CLIFF,Disorder,13,2018,10
SPRUCE CLIFF,Disorder,9,2018,11
SPRUCE CLIFF,Disorder,13,2018,12
SPRUCE CLIFF,Disorder,14,2019,1
SPRUCE CLIFF,Disorder,7,2019,2
SPRUCE CLIFF,Disorder,15,2019,3
SPRUCE CLIFF,Disorder,21,2019,4
SPRUCE CLIFF,Disorder,27,2019,5
SPRUCE CLIFF,Disorder,21,2019,6
SPRUCE CLIFF,Disorder,29,2019,7
SPRUCE CLIFF,Disorder,22,2019,8
SPRUCE CLIFF,Disorder,23,2019,9
SPRUCE CLIFF,Disorder,18,2019,10
SPRUCE CLIFF,Disorder,13,2019,11
SPRUCE CLIFF,Disorder,24,2019,12
SPRUCE CLIFF,Disorder,14,2020,1
SPRUCE CLIFF,Disorder,12,2020,2
SPRUCE CLIFF,Disorder,23,2020,3
SPRUCE CLIFF,Disorder,29,2020,4
SPRUCE CLIFF,Disorder,17,2020,5
SPRUCE CLIFF,Disorder,20,2020,6
SPRUCE CLIFF,Disorder,21,2020,7
SPRUCE CLIFF,Disorder,15,2020,8
SPRUCE CLIFF,Disorder,13,2020,9
SPRUCE CLIFF,Disorder,19,2020,10
SPRUCE CLIFF,Disorder,17,2020,11
SPRUCE CLIFF,Disorder,13,2020,12
SPRUCE CLIFF,Disorder,19,2021,1
SPRUCE CLIFF,Disorder,30,2021,2
SPRUCE CLIFF,Disorder,15,2021,3
SPRUCE CLIFF,Disorder,48,2021,4
SPRUCE CLIFF,Disorder,24,2021,5
SPRUCE CLIFF,Disorder,18,2021,6
SPRUCE CLIFF,Disorder,29,2021,7
SPRUCE CLIFF,Disorder,13,2021,8
SPRUCE CLIFF,Disorder,16,2021,9
SPRUCE CLIFF,Disorder,24,2021,10
SPRUCE CLIFF,Disorder,17,2021,11
SPRUCE CLIFF,Disorder,11,2021,12
SPRUCE CLIFF,Disorder,18,2022,1
SPRUCE CLIFF,Disorder,16,2022,2
SPRUCE CLIFF,Disorder,19,2022,3
SPRUCE CLIFF,Disorder,18,2022,4
SPRUCE CLIFF,Disorder,15,2022,5
SPRUCE CLIFF,Disorder,21,2022,6
SPRUCE CLIFF,Disorder,17,2022,7
SPRUCE CLIFF,Disorder,18,2022,8
SPRUCE CLIFF,Disorder,15,2022,9
SPRUCE CLIFF,Disorder,10,2022,10
SPRUCE CLIFF,Disorder,14,2022,11
SPRUCE CLIFF,Disorder,16,2022,12
SPRUCE CLIFF,Disorder,13,2023,1
SPRUCE CLIFF,Disorder,10,2023,2
SPRUCE CLIFF,Disorder,7,2023,3
SPRUCE CLIFF,Disorder,14,2023,4
SPRUCE CLIFF,Disorder,14,2023,5
SPRUCE CLIFF,Disorder,11,2023,6
SPRUCE CLIFF,Disorder,23,2023,7
SPRUCE CLIFF,Disorder,13,2023,8
SPRUCE CLIFF,Disorder,18,2023,9
SPRUCE CLIFF,Disorder,12,2023,10
SPRUCE CLIFF,Disorder,9,2023,11
SPRUCE CLIFF,Disorder,12,2023,12
SPRUCE CLIFF,Disorder,5,2024,1
SPRUCE CLIFF,Disorder,11,2024,2
SPRUCE CLIFF,Disorder,6,2024,3
SPRUCE CLIFF,Disorder,16,2024,4
SPRUCE CLIFF,Disorder,16,2024,5
ST. ANDREWS HEIGHTS,Disorder,11,2018,1
ST. ANDREWS HEIGHTS,Disorder,9,2018,2
ST. ANDREWS HEIGHTS,Disorder,8,2018,3
ST. ANDREWS HEIGHTS,Disorder,16,2018,4
ST. ANDREWS HEIGHTS,Disorder,26,2018,5
ST. ANDREWS HEIGHTS,Disorder,9,2018,6
ST. ANDREWS HEIGHTS,Disorder,15,2018,7
ST. ANDREWS HEIGHTS,Disorder,18,2018,8
ST. ANDREWS HEIGHTS,Disorder,9,2018,9
ST. ANDREWS HEIGHTS,Disorder,13,2018,10
ST. ANDREWS HEIGHTS,Disorder,16,2018,11
ST. ANDREWS HEIGHTS,Disorder,13,2018,12
ST. ANDREWS HEIGHTS,Disorder,18,2019,1
ST. ANDREWS HEIGHTS,Disorder,16,2019,2
ST. ANDREWS HEIGHTS,Disorder,18,2019,3
ST. ANDREWS HEIGHTS,Disorder,17,2019,4
ST. ANDREWS HEIGHTS,Disorder,25,2019,5
ST. ANDREWS HEIGHTS,Disorder,17,2019,6
ST. ANDREWS HEIGHTS,Disorder,17,2019,7
ST. ANDREWS HEIGHTS,Disorder,19,2019,8
ST. ANDREWS HEIGHTS,Disorder,17,2019,9
ST. ANDREWS HEIGHTS,Disorder,23,2019,10
ST. ANDREWS HEIGHTS,Disorder,21,2019,11
ST. ANDREWS HEIGHTS,Disorder,14,2019,12
ST. ANDREWS HEIGHTS,Disorder,21,2020,1
ST. ANDREWS HEIGHTS,Disorder,11,2020,2
ST. ANDREWS HEIGHTS,Disorder,16,2020,3
ST. ANDREWS HEIGHTS,Disorder,19,2020,4
ST. ANDREWS HEIGHTS,Disorder,20,2020,5
ST. ANDREWS HEIGHTS,Disorder,22,2020,6
ST. ANDREWS HEIGHTS,Disorder,9,2020,7
ST. ANDREWS HEIGHTS,Disorder,19,2020,8
ST. ANDREWS HEIGHTS,Disorder,16,2020,9
ST. ANDREWS HEIGHTS,Disorder,10,2020,10
ST. ANDREWS HEIGHTS,Disorder,13,2020,11
ST. ANDREWS HEIGHTS,Disorder,15,2020,12
ST. ANDREWS HEIGHTS,Disorder,11,2021,1
ST. ANDREWS HEIGHTS,Disorder,8,2021,2
ST. ANDREWS HEIGHTS,Disorder,16,2021,3
ST. ANDREWS HEIGHTS,Disorder,20,2021,4
ST. ANDREWS HEIGHTS,Disorder,24,2021,5
ST. ANDREWS HEIGHTS,Disorder,17,2021,6
ST. ANDREWS HEIGHTS,Disorder,15,2021,7
ST. ANDREWS HEIGHTS,Disorder,10,2021,8
ST. ANDREWS HEIGHTS,Disorder,24,2021,9
ST. ANDREWS HEIGHTS,Disorder,11,2021,10
ST. ANDREWS HEIGHTS,Disorder,24,2021,11
ST. ANDREWS HEIGHTS,Disorder,15,2021,12
ST. ANDREWS HEIGHTS,Disorder,19,2022,1
ST. ANDREWS HEIGHTS,Disorder,19,2022,2
ST. ANDREWS HEIGHTS,Disorder,10,2022,3
ST. ANDREWS HEIGHTS,Disorder,13,2022,4
ST. ANDREWS HEIGHTS,Disorder,22,2022,5
ST. ANDREWS HEIGHTS,Disorder,12,2022,6
ST. ANDREWS HEIGHTS,Disorder,17,2022,7
ST. ANDREWS HEIGHTS,Disorder,18,2022,8
ST. ANDREWS HEIGHTS,Disorder,24,2022,9
ST. ANDREWS HEIGHTS,Disorder,11,2022,10
ST. ANDREWS HEIGHTS,Disorder,12,2022,11
ST. ANDREWS HEIGHTS,Disorder,10,2022,12
ST. ANDREWS HEIGHTS,Disorder,17,2023,1
ST. ANDREWS HEIGHTS,Disorder,10,2023,2
ST. ANDREWS HEIGHTS,Disorder,17,2023,3
ST. ANDREWS HEIGHTS,Disorder,14,2023,4
ST. ANDREWS HEIGHTS,Disorder,16,2023,5
ST. ANDREWS HEIGHTS,Disorder,11,2023,6
ST. ANDREWS HEIGHTS,Disorder,22,2023,7
ST. ANDREWS HEIGHTS,Disorder,22,2023,8
ST. ANDREWS HEIGHTS,Disorder,18,2023,9
ST. ANDREWS HEIGHTS,Disorder,11,2023,10
ST. ANDREWS HEIGHTS,Disorder,12,2023,11
ST. ANDREWS HEIGHTS,Disorder,24,2023,12
ST. ANDREWS HEIGHTS,Disorder,11,2024,1
ST. ANDREWS HEIGHTS,Disorder,20,2024,2
ST. ANDREWS HEIGHTS,Disorder,17,2024,3
ST. ANDREWS HEIGHTS,Disorder,15,2024,4
ST. ANDREWS HEIGHTS,Disorder,20,2024,5
STARFIELD,Disorder,4,2018,1
STARFIELD,Disorder,2,2018,2
STARFIELD,Disorder,5,2018,3
STARFIELD,Disorder,1,2018,4
STARFIELD,Disorder,6,2018,5
STARFIELD,Disorder,3,2018,6
STARFIELD,Disorder,2,2018,7
STARFIELD,Disorder,5,2018,8
STARFIELD,Disorder,3,2018,9
STARFIELD,Disorder,1,2018,11
STARFIELD,Disorder,6,2018,12
STARFIELD,Disorder,2,2019,1
STARFIELD,Disorder,1,2019,2
STARFIELD,Disorder,2,2019,3
STARFIELD,Disorder,4,2019,4
STARFIELD,Disorder,2,2019,5
STARFIELD,Disorder,2,2019,6
STARFIELD,Disorder,2,2019,7
STARFIELD,Disorder,5,2019,8
STARFIELD,Disorder,2,2019,9
STARFIELD,Disorder,3,2019,10
STARFIELD,Disorder,3,2019,11
STARFIELD,Disorder,2,2019,12
